机构所在省,机构所在市区,年份,CR3,CR4,CR5,HHI,
甘肃省,兰州市,2008,0.004796163,0.007993605,0.011990407,0.16350086,
甘肃省,兰州市,2009,0.004724409,0.007874016,0.011811024,0.161323071,
甘肃省,兰州市,2010,0.004746835,0.007911392,0.011867088,0.159453362,
甘肃省,兰州市,2011,0.004694836,0.007824726,0.01173709,0.1569978,
甘肃省,兰州市,2012,0.004545454,0.007575758,0.011363637,0.152951106,
甘肃省,兰州市,2013,0.004369993,0.007283321,0.010924982,0.147388846,
甘肃省,兰州市,2014,0.00402955,0.006715917,0.010073875,0.128600568,
甘肃省,兰州市,2015,0.003790272,0.00631712,0.009475679,0.117152438,
甘肃省,兰州市,2016,0.003638569,0.006064281,0.009096422,0.111254372,
甘肃省,兰州市,2017,0.003618818,0.006031363,0.009047044,0.110021085,
甘肃省,兰州市,2018,0.003535651,0.005892752,0.008839128,0.110905625,
甘肃省,兰州市,2019,0.003544005,0.005906675,0.008860012,0.110893019,
甘肃省,兰州市,2020,0.003588517,0.005980861,0.008971292,0.110801175,
甘肃省,兰州市,2021,0.003665241,0.006108736,0.009163103,0.109307557,
甘肃省,兰州市,2022,0.003687769,0.006146281,0.009219422,0.108962953,
内蒙古自治区,兴安盟,2000,0.050847456,0.254237294,0.254237294,0.407066941,
内蒙古自治区,兴安盟,2001,0.049180329,0.245901644,0.245901644,0.410911053,
内蒙古自治区,兴安盟,2002,0.045454547,0.227272734,0.227272734,0.423324138,
内蒙古自治区,兴安盟,2003,0.045454547,0.227272734,0.227272734,0.423324138,
内蒙古自治区,兴安盟,2004,0.06666667,0.111111112,0.166666672,0.311604947,
内蒙古自治区,兴安盟,2005,0.051282052,0.051282052,0.128205135,0.328804195,
内蒙古自治区,兴安盟,2006,0.048,0.079999998,0.119999997,0.325440019,
内蒙古自治区,兴安盟,2007,0.043795619,0.072992697,0.109489053,0.30481112,
内蒙古自治区,兴安盟,2008,0.032258064,0.053763442,0.080645159,0.276390314,
内蒙古自治区,兴安盟,2009,0.032432433,0.054054055,0.081081077,0.275617242,
内蒙古自治区,兴安盟,2010,0.031746034,0.052910052,0.079365082,0.27163294,
内蒙古自治区,兴安盟,2011,0.03125,0.052083332,0.078125,0.267306864,
内蒙古自治区,兴安盟,2012,0.030150754,0.050251257,0.075376883,0.261533827,
内蒙古自治区,兴安盟,2013,0.028571429,0.047619049,0.071428575,0.253106594,
内蒙古自治区,兴安盟,2014,0.027027028,0.045045044,0.045045044,0.230703682,
内蒙古自治区,兴安盟,2015,0.02586207,0.043103449,0.06465517,0.217560932,
内蒙古自治区,兴安盟,2016,0.02586207,0.043103449,0.06465517,0.217560932,
内蒙古自治区,兴安盟,2017,0.025316456,0.042194095,0.06329114,0.210525393,
内蒙古自治区,兴安盟,2018,0.025316456,0.042194095,0.06329114,0.210525393,
内蒙古自治区,兴安盟,2019,0.025531914,0.04255319,0.063829787,0.211045727,
内蒙古自治区,兴安盟,2020,0.023622047,0.039370079,0.05905512,0.185256377,
内蒙古自治区,兴安盟,2021,0.024096385,0.024096385,0.060240965,0.190174356,
内蒙古自治区,兴安盟,2022,0.024096385,0.024096385,0.060240965,0.190142095,
四川省,内江市,2000,0.023076924,0.03846154,0.057692308,0.287899405,
四川省,内江市,2001,0.023076924,0.03846154,0.057692308,0.287899405,
四川省,内江市,2002,0.023076924,0.03846154,0.057692308,0.287899405,
四川省,内江市,2003,0.022988506,0.038314175,0.057471264,0.289000452,
四川省,内江市,2004,0.022727273,0.037878789,0.056818184,0.283287406,
四川省,内江市,2005,0.020905923,0.034843206,0.05226481,0.252267241,
四川省,内江市,2006,0.020689655,0.034482758,0.05172414,0.247181922,
四川省,内江市,2007,0.014184397,0.023640662,0.035460994,0.210200697,
四川省,内江市,2008,0.008928572,0.014880952,0.022321429,0.192367315,
四川省,内江市,2009,0.008888889,0.014814815,0.022222223,0.194139928,
四川省,内江市,2010,0.00886263,0.014771049,0.022156574,0.192998916,
四川省,内江市,2011,0.008810572,0.014684288,0.022026431,0.193075731,
四川省,内江市,2012,0.008595988,0.014326648,0.021489972,0.195351437,
四川省,内江市,2013,0.008571428,0.014285714,0.021428572,0.194379598,
四川省,内江市,2014,0.008559201,0.014265335,0.021398002,0.19382745,
四川省,内江市,2015,0.008559201,0.014265335,0.021398002,0.19382745,
四川省,内江市,2016,0.008486563,0.014144272,0.021216407,0.191491827,
四川省,内江市,2017,0.007633588,0.012722646,0.019083969,0.164167464,
四川省,内江市,2018,0.007623888,0.01270648,0.019059721,0.163041741,
四川省,内江市,2019,0.007643312,0.012738854,0.019108281,0.16367884,
四川省,内江市,2020,0.007623888,0.01270648,0.019059721,0.16342923,
四川省,内江市,2021,0.007614213,0.012690355,0.019035533,0.163982585,
四川省,内江市,2022,0.007662835,0.012771392,0.019157087,0.164790109,
四川省,凉山彝族自治州,2000,0.020761246,0.034602076,0.051903114,0.38463378,
四川省,凉山彝族自治州,2001,0.020761246,0.034602076,0.051903114,0.38463378,
四川省,凉山彝族自治州,2002,0.020761246,0.034602076,0.051903114,0.38463378,
四川省,凉山彝族自治州,2003,0.020761246,0.034602076,0.051903114,0.38463378,
四川省,凉山彝族自治州,2004,0.020618556,0.034364261,0.051546391,0.381207079,
四川省,凉山彝族自治州,2005,0.01980198,0.0330033,0.049504951,0.363635391,
四川省,凉山彝族自治州,2006,0.01980198,0.0330033,0.049504951,0.363635391,
四川省,凉山彝族自治州,2007,0.015189873,0.025316456,0.037974682,0.242134273,
四川省,凉山彝族自治州,2008,0.012793177,0.021321962,0.031982943,0.231636539,
四川省,凉山彝族自治州,2009,0.012820513,0.021367522,0.032051284,0.232431158,
四川省,凉山彝族自治州,2010,0.012738854,0.012738854,0.031847134,0.230827495,
四川省,凉山彝族自治州,2011,0.012048192,0.012048192,0.030120483,0.232963979,
四川省,凉山彝族自治州,2012,0.01183432,0.01183432,0.029585799,0.233383507,
四川省,凉山彝族自治州,2013,0.011650485,0.019417476,0.029126214,0.230751246,
四川省,凉山彝族自治州,2014,0.011605415,0.019342359,0.029013539,0.226709664,
四川省,凉山彝族自治州,2015,0.005226481,0.008710802,0.013066202,0.342414916,
四川省,凉山彝族自治州,2016,0.005181347,0.008635579,0.012953368,0.337169349,
四川省,凉山彝族自治州,2017,0.005132592,0.00855432,0.01283148,0.333275288,
四川省,凉山彝族自治州,2018,0.00500417,0.008340283,0.012510425,0.333877772,
四川省,凉山彝族自治州,2019,0.004971003,0.008285004,0.012427506,0.335662097,
四川省,凉山彝族自治州,2020,0.00456621,0.00761035,0.011415525,0.316206008,
四川省,凉山彝族自治州,2021,0.004411765,0.007352941,0.011029412,0.308169335,
四川省,凉山彝族自治州,2022,0.004363636,0.007272727,0.010909091,0.303974062,
内蒙古自治区,包头市,2000,0.014492754,0.024154589,0.036231883,0.22550118,
内蒙古自治区,包头市,2001,0.013157895,0.021929825,0.032894738,0.207207978,
内蒙古自治区,包头市,2002,0.012903226,0.021505376,0.032258064,0.20344086,
内蒙古自治区,包头市,2003,0.011152416,0.01858736,0.027881041,0.188879371,
内蒙古自治区,包头市,2004,0.010452962,0.017421603,0.026132405,0.196742713,
内蒙古自治区,包头市,2005,0.009630819,0.016051365,0.024077047,0.18247284,
内蒙古自治区,包头市,2006,0.009009009,0.015015015,0.022522522,0.185076967,
内蒙古自治区,包头市,2007,0.009009009,0.015015015,0.022522522,0.185076967,
内蒙古自治区,包头市,2008,0.007228916,0.012048192,0.018072288,0.179822922,
内蒙古自治区,包头市,2009,0.007151371,0.011918951,0.017878426,0.176765576,
内蒙古自治区,包头市,2010,0.007042253,0.01173709,0.01173709,0.17337279,
内蒙古自治区,包头市,2011,0.006833713,0.011389522,0.017084282,0.175157353,
内蒙古自治区,包头市,2012,0.006629834,0.011049724,0.016574586,0.171243846,
内蒙古自治区,包头市,2013,0.006362672,0.010604454,0.01590668,0.163150027,
内蒙古自治区,包头市,2014,0.005607476,0.009345794,0.014018691,0.135994419,
内蒙古自治区,包头市,2015,0.00540054,0.0090009,0.01350135,0.129419327,
内蒙古自治区,包头市,2016,0.005267779,0.008779631,0.013169447,0.125673607,
内蒙古自治区,包头市,2017,0.005154639,0.008591065,0.012886598,0.122548148,
内蒙古自治区,包头市,2018,0.005115089,0.008525149,0.012787724,0.120937206,
内蒙古自治区,包头市,2019,0.005084746,0.008474576,0.012711864,0.119856365,
内蒙古自治区,包头市,2020,0.004497751,0.007496252,0.011244378,0.107248098,
内蒙古自治区,包头市,2021,0.004728132,0.00788022,0.011820331,0.109191045,
内蒙古自治区,包头市,2022,0.004765687,0.007942812,0.011914218,0.109123133,
北京市,北京市,2000,0.001869741,0.003116236,0.004674353,0.166998476,
北京市,北京市,2001,0.001791045,0.002985075,0.004477612,0.156966105,
北京市,北京市,2002,0.001690141,0.002816901,0.004225352,0.151633412,
北京市,北京市,2003,0.001529442,0.00254907,0.003823604,0.143196046,
北京市,北京市,2004,0.001433007,0.002388345,0.003582517,0.136019349,
北京市,北京市,2005,0.000957549,0.001595914,0.002393872,0.134231687,
北京市,北京市,2006,0.000922084,0.001536806,0.00230521,0.132743508,
北京市,北京市,2007,0.000906071,0.001510118,0.002265177,0.129565865,
北京市,北京市,2008,0.00087668,0.001461134,0.002191701,0.125530705,
北京市,北京市,2009,0.000859107,0.001431844,0.002147766,0.121803321,
北京市,北京市,2010,0.000842342,0.001403903,0.002105854,0.117911056,
北京市,北京市,2011,0.000817327,0.001362212,0.002043318,0.113781281,
北京市,北京市,2012,0.000789682,0.001316136,0.001974204,0.110340171,
北京市,北京市,2013,0.000760167,0.001266945,0.001900418,0.106111608,
北京市,北京市,2014,0.000695491,0.001159152,0.001738727,0.094014652,
北京市,北京市,2015,0.000662837,0.001104728,0.001657092,0.088590927,
北京市,北京市,2016,0.000650971,0.001084952,0.001627428,0.086463496,
北京市,北京市,2017,0.000643294,0.001072156,0.001608234,0.085435763,
北京市,北京市,2018,0.000642055,0.001070091,0.001605136,0.085256889,
北京市,北京市,2019,0.00064233,0.001070549,0.001605824,0.085149318,
北京市,北京市,2020,0.0006413,0.001068833,0.001603249,0.084412172,
北京市,北京市,2021,0.000640752,0.00106792,0.001601879,0.083589897,
北京市,北京市,2022,0.000643018,0.001071697,0.001607545,0.083091646,
新疆维吾尔自治区,北屯市,2000,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2001,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2002,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2003,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2004,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2005,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2006,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2007,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2008,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2009,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2010,0.375,0.375,0.375,0.625,
新疆维吾尔自治区,北屯市,2011,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2012,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2013,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2014,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2015,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2016,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2017,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2018,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2019,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2020,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2021,0.333333343,0.333333343,0.333333343,0.555555582,
新疆维吾尔自治区,北屯市,2022,0.333333343,0.333333343,0.333333343,0.555555582,
广西壮族自治区,北海市,2000,0.03125,0.052083332,0.078125,0.259060353,
广西壮族自治区,北海市,2001,0.030612245,0.05102041,0.076530613,0.256924182,
广西壮族自治区,北海市,2002,0.030303031,0.05050505,0.075757578,0.259616375,
广西壮族自治区,北海市,2003,0.030303031,0.05050505,0.075757578,0.259616375,
广西壮族自治区,北海市,2004,0.030303031,0.05050505,0.075757578,0.259616375,
广西壮族自治区,北海市,2005,0.030303031,0.05050505,0.075757578,0.259616375,
广西壮族自治区,北海市,2006,0.030303031,0.05050505,0.075757578,0.259616375,
广西壮族自治区,北海市,2007,0.030303031,0.05050505,0.075757578,0.259616375,
广西壮族自治区,北海市,2008,0.024590164,0.040983606,0.061475411,0.214223325,
广西壮族自治区,北海市,2009,0.024390243,0.040650405,0.060975611,0.210820273,
广西壮族自治区,北海市,2010,0.024096385,0.040160641,0.060240965,0.205916032,
广西壮族自治区,北海市,2011,0.023904383,0.039840639,0.059760958,0.205949128,
广西壮族自治区,北海市,2012,0.023255814,0.03875969,0.058139537,0.201850846,
广西壮族自治区,北海市,2013,0.023255814,0.03875969,0.058139537,0.201850846,
广西壮族自治区,北海市,2014,0.023255814,0.03875969,0.058139537,0.201850846,
广西壮族自治区,北海市,2015,0.022556391,0.037593983,0.056390978,0.191248804,
广西壮族自治区,北海市,2016,0.02238806,0.037313432,0.055970151,0.185898855,
广西壮族自治区,北海市,2017,0.021428572,0.035714287,0.053571429,0.1730102,
广西壮族自治区,北海市,2018,0.020408163,0.034013607,0.05102041,0.163080201,
广西壮族自治区,北海市,2019,0.019933555,0.03322259,0.049833886,0.156146169,
广西壮族自治区,北海市,2020,0.018808777,0.031347964,0.047021944,0.149025649,
广西壮族自治区,北海市,2021,0.017964073,0.029940119,0.044910181,0.14801535,
广西壮族自治区,北海市,2022,0.017391304,0.028985508,0.043478262,0.147120357,
湖北省,十堰市,2000,0.01330377,0.022172948,0.033259425,0.227044135,
湖北省,十堰市,2001,0.013215859,0.022026431,0.033039648,0.226396784,
湖北省,十堰市,2002,0.013215859,0.022026431,0.033039648,0.226396784,
湖北省,十堰市,2003,0.013215859,0.022026431,0.033039648,0.226396784,
湖北省,十堰市,2004,0.013215859,0.022026431,0.033039648,0.226396784,
湖北省,十堰市,2005,0.013100437,0.021834061,0.032751091,0.22566314,
湖北省,十堰市,2006,0.010398613,0.017331023,0.025996534,0.181128711,
湖北省,十堰市,2007,0.010344828,0.017241379,0.02586207,0.180838287,
湖北省,十堰市,2008,0.008633094,0.01438849,0.021582734,0.199867502,
湖北省,十堰市,2009,0.00867052,0.014450867,0.0216763,0.20055382,
湖北省,十堰市,2010,0.008633094,0.01438849,0.021582734,0.198699862,
湖北省,十堰市,2011,0.007761966,0.012936611,0.019404916,0.176287681,
湖北省,十堰市,2012,0.007614213,0.012690355,0.019035533,0.173606634,
湖北省,十堰市,2013,0.007389163,0.01231527,0.018472906,0.168236926,
湖北省,十堰市,2014,0.007334963,0.012224939,0.018337408,0.16609776,
湖北省,十堰市,2015,0.007220217,0.012033694,0.018050542,0.161290616,
湖北省,十堰市,2016,0.007151371,0.011918951,0.017878426,0.158340216,
湖北省,十堰市,2017,0.007142857,0.011904762,0.017857144,0.157723933,
湖北省,十堰市,2018,0.007075472,0.011792453,0.017688679,0.15418075,
湖北省,十堰市,2019,0.006993007,0.011655011,0.017482517,0.151689023,
湖北省,十堰市,2020,0.006968641,0.011614402,0.017421603,0.151201695,
湖北省,十堰市,2021,0.006976744,0.011627907,0.017441861,0.150743648,
湖北省,十堰市,2022,0.006984866,0.011641444,0.017462166,0.150391459,
江苏省,南京市,2000,0.004792332,0.007987221,0.011980831,0.15869306,
江苏省,南京市,2001,0.004604758,0.007674597,0.011511896,0.14866513,
江苏省,南京市,2002,0.004155125,0.006925208,0.010387812,0.140215307,
江苏省,南京市,2003,0.003802281,0.006337136,0.009505703,0.129897624,
江苏省,南京市,2004,0.003476246,0.005793743,0.008690614,0.127710074,
江苏省,南京市,2005,0.003313087,0.005521811,0.008282716,0.127319053,
江苏省,南京市,2006,0.003189793,0.005316321,0.007974481,0.125431538,
江苏省,南京市,2007,0.003123373,0.005205622,0.007808433,0.123698421,
江苏省,南京市,2008,0.002797203,0.004662005,0.006993007,0.119034998,
江苏省,南京市,2009,0.002737226,0.004562044,0.006843066,0.114969745,
江苏省,南京市,2010,0.002678572,0.004464286,0.006696429,0.110764511,
江苏省,南京市,2011,0.002301496,0.003835827,0.00575374,0.095165424,
江苏省,南京市,2012,0.002218935,0.003698225,0.005547337,0.091177382,
江苏省,南京市,2013,0.002157497,0.003595829,0.005393743,0.088204615,
江苏省,南京市,2014,0.002012747,0.003354579,0.005031868,0.079864979,
江苏省,南京市,2015,0.001896334,0.003160556,0.004740834,0.074067101,
江苏省,南京市,2016,0.001848998,0.003081664,0.004622496,0.072012268,
江苏省,南京市,2017,0.001820941,0.003034901,0.004552352,0.070328936,
江苏省,南京市,2018,0.001805597,0.003009329,0.004513993,0.069385275,
江苏省,南京市,2019,0.00179158,0.002985966,0.004478949,0.068505585,
江苏省,南京市,2020,0.001786246,0.002977076,0.004465615,0.067831695,
江苏省,南京市,2021,0.001785183,0.002975305,0.004462957,0.067685843,
江苏省,南京市,2022,0.001785183,0.002975305,0.004462957,0.067494459,
四川省,南充市,2000,0.00953895,0.015898252,0.023847377,0.271753937,
四川省,南充市,2001,0.009463723,0.01577287,0.023659306,0.270591795,
四川省,南充市,2002,0.008344923,0.013908206,0.020862309,0.225028574,
四川省,南充市,2003,0.008344923,0.013908206,0.020862309,0.225028574,
四川省,南充市,2004,0.004477612,0.007462686,0.01119403,0.424120098,
四川省,南充市,2005,0.004201681,0.007002801,0.010504202,0.445459545,
四川省,南充市,2006,0.004201681,0.007002801,0.010504202,0.445459545,
四川省,南充市,2007,0.00330033,0.00550055,0.008250825,0.290249944,
四川省,南充市,2008,0.003037975,0.005063291,0.007594937,0.253194571,
四川省,南充市,2009,0.003039514,0.005065856,0.007598784,0.253425211,
四川省,南充市,2010,0.003041054,0.005068424,0.007602636,0.25364238,
四川省,南充市,2011,0.002994012,0.00499002,0.00748503,0.25044471,
四川省,南充市,2012,0.002965892,0.004943154,0.007414731,0.247976005,
四川省,南充市,2013,0.002941177,0.004901961,0.007352941,0.24634324,
四川省,南充市,2014,0.00292113,0.004868549,0.007302824,0.243277192,
四川省,南充市,2015,0.002862595,0.004770992,0.007156488,0.235627383,
四川省,南充市,2016,0.0028463,0.004743833,0.00711575,0.233331308,
四川省,南充市,2017,0.002827521,0.004712536,0.007068803,0.230498955,
四川省,南充市,2018,0.002827521,0.004712536,0.007068803,0.229235306,
四川省,南充市,2019,0.002836879,0.004728132,0.007092198,0.226125658,
四川省,南充市,2020,0.00286533,0.004775549,0.007163324,0.223707348,
四川省,南充市,2021,0.002883229,0.004805382,0.007208073,0.224506006,
四川省,南充市,2022,0.002880461,0.004800768,0.007201152,0.224000439,
广西壮族自治区,南宁市,2000,0.004958678,0.008264462,0.012396694,0.179448113,
广西壮族自治区,南宁市,2001,0.004827031,0.008045052,0.012067579,0.175443634,
广西壮族自治区,南宁市,2002,0.004746835,0.007911392,0.011867088,0.174093202,
广西壮族自治区,南宁市,2003,0.004746835,0.007911392,0.011867088,0.174093202,
广西壮族自治区,南宁市,2004,0.004739337,0.007898894,0.011848342,0.173882976,
广西壮族自治区,南宁市,2005,0.004728132,0.00788022,0.011820331,0.173067421,
广西壮族自治区,南宁市,2006,0.004709576,0.007849294,0.01177394,0.172016591,
广西壮族自治区,南宁市,2007,0.004669261,0.007782101,0.011673152,0.169937477,
广西壮族自治区,南宁市,2008,0.003957784,0.006596306,0.00989446,0.16863656,
广西壮族自治区,南宁市,2009,0.003931848,0.00655308,0.00982962,0.16675055,
广西壮族自治区,南宁市,2010,0.003856041,0.006426735,0.009640103,0.161801726,
广西壮族自治区,南宁市,2011,0.003790272,0.00631712,0.009475679,0.160535842,
广西壮族自治区,南宁市,2012,0.003674219,0.006123699,0.009185548,0.156640306,
广西壮族自治区,南宁市,2013,0.003539823,0.005899705,0.008849557,0.151149049,
广西壮族自治区,南宁市,2014,0.003241491,0.005402485,0.008103727,0.129250154,
广西壮族自治区,南宁市,2015,0.003065917,0.005109862,0.007664793,0.119412281,
广西壮族自治区,南宁市,2016,0.002995507,0.004992511,0.007488767,0.115139574,
广西壮族自治区,南宁市,2017,0.002948403,0.004914005,0.007371007,0.112655319,
广西壮族自治区,南宁市,2018,0.002888782,0.004814636,0.007221955,0.111269102,
广西壮族自治区,南宁市,2019,0.0028463,0.004743833,0.00711575,0.109764375,
广西壮族自治区,南宁市,2020,0.002798507,0.004664179,0.006996269,0.107963562,
广西壮族自治区,南宁市,2021,0.00270636,0.0045106,0.0067659,0.10546279,
广西壮族自治区,南宁市,2022,0.002680965,0.004468275,0.006702413,0.104482971,
福建省,南平市,2000,0.025,0.041666668,0.0625,0.347465277,
福建省,南平市,2001,0.024096385,0.040160641,0.060240965,0.33726877,
福建省,南平市,2002,0.024,0.039999999,0.059999999,0.334976017,
福建省,南平市,2003,0.023904383,0.039840639,0.059760958,0.332677275,
福建省,南平市,2004,0.0234375,0.0390625,0.05859375,0.323181152,
福建省,南平市,2005,0.022900764,0.038167939,0.057251908,0.329875886,
福建省,南平市,2006,0.018633541,0.031055901,0.04658385,0.236063421,
福建省,南平市,2007,0.016713092,0.027855154,0.041782729,0.221204057,
福建省,南平市,2008,0.011976048,0.019960079,0.029940119,0.189102829,
福建省,南平市,2009,0.008438818,0.014064698,0.021097047,0.284464955,
福建省,南平市,2010,0.007566204,0.01261034,0.01891551,0.315021574,
福建省,南平市,2011,0.006936416,0.011560693,0.01734104,0.274151504,
福建省,南平市,2012,0.003416857,0.011389522,0.017084282,0.275582314,
福建省,南平市,2013,0.003359463,0.011198209,0.016797312,0.269034147,
福建省,南平市,2014,0.003322259,0.011074197,0.016611295,0.265301228,
福建省,南平市,2015,0.006451613,0.010752688,0.016129032,0.263325244,
福建省,南平市,2016,0.006389776,0.010649627,0.015974442,0.258647591,
福建省,南平市,2017,0.006349206,0.01058201,0.015873017,0.257640064,
福建省,南平市,2018,0.00621118,0.010351967,0.015527951,0.248867273,
福建省,南平市,2019,0.006185567,0.010309278,0.015463918,0.247167617,
福建省,南平市,2020,0.006166495,0.010277492,0.015416238,0.245566562,
福建省,南平市,2021,0.00619195,0.010319917,0.015479876,0.246354222,
福建省,南平市,2022,0.00619195,0.010319917,0.015479876,0.24594526,
江西省,南昌市,2000,0.008559201,0.014265335,0.021398002,0.212215677,
江西省,南昌市,2001,0.006928407,0.011547344,0.017321017,0.17937319,
江西省,南昌市,2002,0.006637168,0.011061947,0.01659292,0.176545739,
江西省,南昌市,2003,0.006578947,0.006578947,0.016447369,0.175679058,
江西省,南昌市,2004,0.006550218,0.006550218,0.016375545,0.174329251,
江西省,南昌市,2005,0.005459509,0.005459509,0.013648772,0.133943424,
江西省,南昌市,2006,0.005420054,0.005420054,0.013550135,0.13211076,
江西省,南昌市,2007,0.005357143,0.005357143,0.013392857,0.129234701,
江西省,南昌市,2008,0.005314438,0.008857395,0.013286094,0.127134621,
江西省,南昌市,2009,0.004658385,0.007763975,0.011645962,0.109009102,
江西省,南昌市,2010,0.00456621,0.00761035,0.011415525,0.105503544,
江西省,南昌市,2011,0.004132231,0.006887052,0.010330578,0.091681272,
江西省,南昌市,2012,0.003934426,0.006557377,0.009836066,0.087962165,
江西省,南昌市,2013,0.003719777,0.006199628,0.009299442,0.085669018,
江西省,南昌市,2014,0.003115265,0.005192108,0.007788162,0.071373425,
江西省,南昌市,2015,0.00286533,0.004775549,0.007163324,0.066542514,
江西省,南昌市,2016,0.002772643,0.004621072,0.006931608,0.066002749,
江西省,南昌市,2017,0.002745996,0.004576659,0.006864989,0.06609261,
江西省,南昌市,2018,0.002735978,0.004559963,0.006839945,0.065278172,
江西省,南昌市,2019,0.002743484,0.004572474,0.006858711,0.064757474,
江西省,南昌市,2020,0.002780352,0.00463392,0.00695088,0.062709093,
江西省,南昌市,2021,0.002799813,0.004666355,0.006999533,0.061047819,
江西省,南昌市,2022,0.002810305,0.004683841,0.007025761,0.060835741,
江苏省,南通市,2000,0.003768844,0.006281407,0.00942211,0.150582537,
江苏省,南通市,2001,0.003740648,0.006234414,0.009351621,0.148829147,
江苏省,南通市,2002,0.00373599,0.00622665,0.009339975,0.148492813,
江苏省,南通市,2003,0.003671971,0.006119951,0.009179926,0.144366428,
江苏省,南通市,2004,0.003426613,0.005711022,0.008566533,0.139577582,
江苏省,南通市,2005,0.003311258,0.005518764,0.008278145,0.138666555,
江苏省,南通市,2006,0.003284072,0.005473454,0.00821018,0.138327986,
江苏省,南通市,2007,0.003171247,0.005285412,0.007928118,0.13068378,
江苏省,南通市,2008,0.002621232,0.00436872,0.00655308,0.169680983,
江苏省,南通市,2009,0.002599653,0.004332756,0.006499134,0.167350993,
江苏省,南通市,2010,0.002556455,0.004260758,0.006391138,0.163363144,
江苏省,南通市,2011,0.002213205,0.003688676,0.005533013,0.13153334,
江苏省,南通市,2012,0.002078282,0.003463803,0.005195705,0.119751967,
江苏省,南通市,2013,0.002028398,0.003380663,0.005070994,0.115656607,
江苏省,南通市,2014,0.001974334,0.003290556,0.004935834,0.111130387,
江苏省,南通市,2015,0.001941119,0.003235199,0.004852798,0.108009703,
江苏省,南通市,2016,0.00192,0.0032,0.0048,0.105953179,
江苏省,南通市,2017,0.001901141,0.003168568,0.004752852,0.104030229,
江苏省,南通市,2018,0.001892148,0.003153579,0.004730369,0.102956563,
江苏省,南通市,2019,0.001880878,0.003134796,0.004702194,0.101898372,
江苏省,南通市,2020,0.001867414,0.003112356,0.004668534,0.100624807,
江苏省,南通市,2021,0.001868577,0.003114295,0.004671442,0.100836515,
江苏省,南通市,2022,0.001867995,0.003113325,0.004669988,0.100760452,
河南省,南阳市,2000,0.005698006,0.009496676,0.014245015,0.339411914,
河南省,南阳市,2001,0.005698006,0.009496676,0.014245015,0.339411914,
河南省,南阳市,2002,0.005395683,0.008992806,0.013489208,0.311269134,
河南省,南阳市,2003,0.005395683,0.008992806,0.013489208,0.311269134,
河南省,南阳市,2004,0.005395683,0.008992806,0.013489208,0.311269134,
河南省,南阳市,2005,0.005395683,0.008992806,0.013489208,0.311269134,
河南省,南阳市,2006,0.004750594,0.007917657,0.011876484,0.246402115,
河南省,南阳市,2007,0.00462963,0.007716049,0.011574074,0.256824195,
河南省,南阳市,2008,0.004618938,0.00769823,0.011547344,0.256846488,
河南省,南阳市,2009,0.004643963,0.007739938,0.011609907,0.258970439,
河南省,南阳市,2010,0.004597701,0.007662835,0.011494253,0.254365623,
河南省,南阳市,2011,0.004504505,0.007507508,0.011261261,0.254930615,
河南省,南阳市,2012,0.004451039,0.007418398,0.011127597,0.249837086,
河南省,南阳市,2013,0.004379562,0.00729927,0.010948905,0.245487794,
河南省,南阳市,2014,0.004313444,0.007189073,0.010783609,0.238340765,
河南省,南阳市,2015,0.004216444,0.007027407,0.01054111,0.228276148,
河南省,南阳市,2016,0.004149378,0.006915629,0.010373444,0.221866399,
河南省,南阳市,2017,0.004160888,0.006934813,0.010402219,0.222172737,
河南省,南阳市,2018,0.004149378,0.006915629,0.010373444,0.219975367,
河南省,南阳市,2019,0.004135079,0.006891799,0.010337698,0.218841434,
河南省,南阳市,2020,0.004101162,0.00683527,0.010252905,0.215979099,
河南省,南阳市,2021,0.004089979,0.006816633,0.010224949,0.214740649,
河南省,南阳市,2022,0.004081632,0.006802721,0.010204081,0.215478718,
